athlete_id,athlete_name,pool,country,cnr_rank,cnr_value,identity_uncertainty_score,snapshot_at_utc,base_calibration_intercept,calibration_slope_per_100,zero_prior_calibration_intercept,zero_prior_calibration_slope_per_100,one_prior_calibration_intercept,one_prior_calibration_slope_per_100,calibration_lineage,conditionality_label,uncertainty_label,projection_status,wc_projection_score,wc_projection_score_sd,wc_projection_score_sd_source,score_route,evidence_class,governing_calibration_intercept,governing_calibration_slope_per_100,stable_component_mean,form_adjustment_100d,wc_target_adjustment,model_provisional,model_gate_anchored_events,model_gate_anchored_comparisons,model_gate_unique_anchored_opponents,model_gate_anchored_effective_weight,direct_wc_competitions,direct_senior_open_wc_plus_competitions,direct_youth_world_competitions,youth_world_projection_score,youth_world_projection_score_sd,youth_world_target_adjustment,youth_world_minus_wc_target_adjustment,bridge_source_domain,bridge_source_score,bridge_source_direct_competitions,bridge_wc_minus_source_median,bridge_paired_athletes,bridge_robust_sd,bridge_projection_score,bridge_projection_score_sd,raw_wc_parent_score,raw_wc_parent_probability_sensitivity,bridge_probability_base_calibration_sensitivity,bridge_probability_evidence_class_sensitivity,reference_field_events,reference_field_size_min,reference_field_size_median,reference_field_size_max,reference_field_cutoff_min,reference_field_cutoff_mean,reference_field_cutoff_max,semifinal_probability_central,semifinal_probability_easiest_observed_field,semifinal_probability_hardest_observed_field,semifinal_probability_rating_state_low,semifinal_probability_rating_state_high
IFSC:17178,BOIVIN Louka,Boulder_Men,CAN,11.0,69.0,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,2080.5113245839375,157.62573866915804,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,2070.948939825532,9.562384758405674,0.0,False,15.0,314.0,86.0,64.87376582604716,0.0,0.0,0.0,2080.5113245839375,157.62573866915804,0.0,0.0,nacs,2079.941124827072,2.0,-40.402806895243884,18.0,45.0223391093418,2039.5383179318283,153.69493646754248,2080.5113245839375,0.0535255061994416,0.03931699460953521,0.006887122665204757,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.009491807899365236,0.010464165344535124,0.008596056308697439,0.0027540179285612883,0.032181851786516634
CEC:3253,SANTOPRETE Leonardo,Boulder_Men,CAN,12.0,68.3,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,2362.739082473547,281.876946662704,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,2357.061208753647,5.677873719899959,0.0,True,2.0,75.0,40.0,9.485416430099646,0.0,0.0,0.0,2362.739082473547,281.876946662704,0.0,0.0,canada_senior_national,2363.65529405299,1.0,-38.975782812016405,11.0,43.742701737292194,2324.6795112409736,270.3266313676139,2362.739082473547,0.3441287819499638,0.27982002380843474,0.06177112911354998,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.08164887180899555,0.08934635757984549,0.07445545009088955,0.009517876350004104,0.4513336746160885
IFSC:13940,LAU Evan,Boulder_Men,CAN,13.0,52.9,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1986.2753521207746,168.79947427905358,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,2054.539616769934,-68.2642646491595,0.0,False,19.0,381.0,103.0,80.26218783845647,0.0,0.0,3.0,1988.2144115635033,164.90668511233324,1.9390594427286023,1.9390594427286023,nacs,1940.6850437213332,3.0,-40.402806895243884,18.0,45.0223391093418,1900.2822368260893,164.26419139381971,1986.2753521207746,0.026175817688434747,0.013451225301986905,0.002305048459655004,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.004534037599159976,0.005001076661364678,0.0041042172067262675,0.0012003507126295237,0.016968946037471164
IFSC:18544,SHINDO Elliot,Boulder_Men,CAN,14.0,39.5,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1921.9620642649365,218.28668118848887,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,1892.9891054870122,28.972958777924337,0.0,True,5.0,92.0,51.0,19.365956276668523,0.0,0.0,0.0,1921.9620642649365,218.28668118848887,0.0,0.0,nacs,1951.6353493703605,3.0,-40.402806895243884,18.0,45.0223391093418,1911.2325424751166,206.7721197424916,1921.9620642649365,0.015921697840180923,0.014647766960041423,0.002512617196450028,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.002734070466115121,0.0030162615293261876,0.0024744602772384487,0.0004892374748180941,0.015123317070289008
CEC:972,Shintani Dylan,Boulder_Men,CAN,15.0,38.4,0.05,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1986.4772369745956,179.95014285241643,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,1983.4022771355837,3.074959839011853,0.0,False,12.0,264.0,65.0,48.96278078875406,0.0,0.0,0.0,1986.4772369745956,179.95014285241643,0.0,0.0,nacs,1964.4946248201309,2.0,-40.402806895243884,18.0,45.0223391093418,1924.091817924887,172.66163584793983,1986.4772369745956,0.0262164673776724,0.016187238699669794,0.0027802904813659423,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.004541235451590282,0.005009012214529352,0.004110735530582583,0.0011010826049132763,0.018530198515713737
CEC:311,Robert Eliott,Boulder_Men,CAN,16.0,30.7,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1992.7992290695518,174.02697361981825,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,1995.5193641559254,-2.7201350863736034,0.0,False,14.0,282.0,68.0,59.93869591264461,0.0,0.0,0.0,1992.7992290695518,174.02697361981825,0.0,0.0,nacs,1980.1356048852178,2.0,-40.402806895243884,18.0,45.0223391093418,1939.732797989974,168.011684652446,1992.7992290695518,0.027520936426780926,0.01827535577494097,0.0031444693783194747,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.004772482257740341,0.0052639529855124205,0.004320155745301375,0.0012126812289560845,0.018587536203048458
IFSC:6330,TIUKUVAARA Samuel,Boulder_Men,CAN,17.0,30.6,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,2199.747397637193,201.61561151280995,wc_latent_readiness_sd,wc_target_score_standard_link,two_or_more_prior_senior_open_wc_plus,-0.052360778875031704,0.7893047959112836,2198.5663111647264,1.1810864724665437,0.0,False,7.0,135.0,45.0,32.02438711642063,0.0,3.0,0.0,2199.747397637193,201.61561151280995,0.0,0.0,nacs,2206.241384225062,4.0,-40.402806895243884,18.0,45.0223391093418,2165.8385773298182,199.92620999858354,2199.747397637193,0.12659020843950183,0.09983191074716746,0.09983191074716746,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.12659020843950183,0.13788840378232495,0.11593722566855491,0.02867010047241652,0.41578810178512854
IFSC:1681,ELLIOTT Jakob,Boulder_Men,CAN,18.0,28.5,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,2133.3750352786433,201.95195502002124,wc_latent_readiness_sd,wc_target_score_standard_link,two_or_more_prior_senior_open_wc_plus,-0.052360778875031704,0.7893047959112836,2122.388364001021,10.986671277622582,0.0,False,5.0,96.0,43.0,23.193358567658677,0.0,2.0,0.0,2133.3750352786433,201.95195502002124,0.0,0.0,nacs,2140.087699926856,2.0,-40.402806895243884,18.0,45.0223391093418,2099.6848930316123,201.8918052775646,2133.3750352786433,0.07904965459076227,0.06173115157974941,0.06173115157974941,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.07904965459076227,0.08652518533807087,0.07206725850398607,0.0171350375127249,0.2970649991871518
CEC:1002,Mattina Anthony,Boulder_Men,CAN,19.0,28.0,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1811.615436700694,202.63417917256447,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,1826.946520705375,-15.331084004680962,0.0,False,7.0,157.0,50.0,29.61117450940585,0.0,0.0,0.0,1811.615436700694,202.63417917256447,0.0,0.0,nacs,1816.52107071721,3.0,-40.402806895243884,18.0,45.0223391093418,1776.1182638219661,190.40951937083233,1811.615436700694,0.006726214284955658,0.005091011361315868,0.000866329905276261,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.0011461532012300504,0.0012646587177037119,0.001037164868537526,0.00023175489038531548,0.00564796567029231
IFSC:1571,LAZURE Sébastien,Boulder_Men,CAN,20.0,27.3,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,2066.1383701177215,179.07327144309215,wc_latent_readiness_sd,wc_target_score_standard_link,two_or_more_prior_senior_open_wc_plus,-0.052360778875031704,0.7893047959112836,2086.5314461765015,-20.393076058779812,0.0,False,7.0,158.0,60.0,32.91221095791146,0.0,30.0,0.0,2066.1383701177215,179.07327144309215,0.0,0.0,nacs,2062.383633896471,3.0,-40.402806895243884,18.0,45.0223391093418,2021.9808270012272,181.15088771816679,2066.1383701177215,0.04806089797900453,0.03440409751527252,0.03440409751527252,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.04806089797900453,0.05277382860917951,0.04368587379766999,0.012134833854087076,0.1718463089100412
IFSC:1593,Uchida Lucas,Boulder_Men,CAN,21.0,25.3,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,2285.6602392229374,218.7007811789539,wc_latent_readiness_sd,wc_target_score_standard_link,two_or_more_prior_senior_open_wc_plus,-0.052360778875031704,0.7893047959112836,2287.609726089076,-1.949486866138527,0.0,False,4.0,61.0,35.0,18.464692831119745,2.0,15.0,0.0,2285.6602392229374,218.7007811789539,0.0,0.0,nacs,2260.8647988594753,2.0,-40.402806895243884,18.0,45.0223391093418,2220.4619919642314,218.35596463536245,2285.6602392229374,0.2221232803969963,0.1457976508585158,0.1457976508585158,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.2221232803969963,0.23960872506174097,0.20532077893511289,0.0483582752904644,0.6160652450050823
CEC:20,shepherd dawson,Boulder_Men,CAN,22.0,23.0,0.05,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1900.4737157638067,188.62303966548671,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,1904.4768842078547,-4.003168444047921,0.0,False,9.0,183.0,56.0,40.240853662361815,0.0,0.0,0.0,1900.4737157638067,188.62303966548671,0.0,0.0,nacs,1892.3781742436734,4.0,-40.402806895243884,18.0,45.0223391093418,1851.9753673484295,178.03366636182702,1900.4737157638067,0.013471296142101961,0.009226273034644027,0.0015754552434810477,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.0023085267857832405,0.0025469084658629676,0.0020892389054028813,0.0005218307884481147,0.01015056155955378
CEC:339,Baudin Fernand,Boulder_Men,CAN,23.0,22.0,0.0,2026-08-08T00:00:00Z,-0.052360778875031704,0.7893047959112836,-1.827564084754898,0.7893047959112836,-0.09337618286197209,0.7893047959112836,event_clean_2025_refit,conditional on entering a 2026-like WCS field; attendance and exact future field are not forecast,central estimate plus observed-field and latent-state sensitivities; not a confidence interval,exploratory_current_reference_available,1908.2010936120876,175.6660105210037,wc_latent_readiness_sd,wc_target_score_zero_prior_intercept_adjusted_link,zero_prior_senior_open_wc_plus,-1.827564084754898,0.7893047959112836,1912.5815461821992,-4.3804525701116575,0.0,False,13.0,247.0,71.0,55.524122532283,0.0,0.0,0.0,1908.2010936120876,175.6660105210037,0.0,0.0,nacs,1875.4618344218954,3.0,-40.402806895243884,18.0,45.0223391093418,1835.0590275266516,168.43787361155347,1908.2010936120876,0.014306398852321645,0.008082389562976215,0.0013788085133713073,5.0,74.0,81.0,103.0,2425.3356956986863,2437.816255001705,2450.489369126898,0.002453356176052023,0.002706652567570649,0.0022203415109190864,0.0006143187014301155,0.009744097233461734
